	rH_B	rH_A	Deg_Comp3	Deg_Fans	Deg_Comp1	AppPower_Fans	T_evap_P4_C3	T_disch_C2	T_disch_C3	Current_FBRL	T_air_out_right	Deg_FBRL	T_water_in	p_liquid_C1	p_liquid_C2	p_liquid_C3	Current_Fans	T_amb_AVG_A	ReactPower_FBRL	T_evap_P3_C3	T_evap_P3_C2	T_evap_P3_C1	T_water_out_C3	T_water_out_C2	T_w_cond_out	Deg_Comp2	T_cond_in_C3	T_cond_in_C2	T_cond_in_C1	T_SC_C2	T_SC_C3	T_SC_C1	Voltage_Lights	T_Product_3.3	T_Product_3.2	T_Product_3.5	T_Product_3.4	T_Product_3.6	T_evap_P4_C2	T_amb_AVG_B	T_disch_C1	PF_Lights	Current_Comp1	Current_Comp2	T_evap_P4_C1	ReactPower_Fans	T_cond_C3	Voltage_Total	T_air_in_right	T_air_out_left	Ta_A	Ta_B	PF_FBRL	AppPower_Total	Current_Comp3	ReactPower_Lights	AppPower_FBRL	Current_Total	AppPower_Comp1	T_air_in_left	AppPower_Comp3	T_Product_2.4	T_Product_2.5	T_Product_2.6	T_Product_2.1	T_Product_2.2	T_Product_2.3	T_evap_P5_C1	T_evap_P5_C3	T_evap_P5_C2	T_Product_1.3	T_Product_1.2	T_Product_1.1	AppPower_Comp2	T_Product_1.5	Power_Total	PF_Comp1	PF_Comp2	PF_Comp3	T_evap_out_C3	T_evap_out_C2	p_amb_A	T_evap_out_C1	Power_Fans	V_dot_w	p_disch_C1	p_disch_C2	p_disch_C3	T_evap_C1	T_evap_C2	T_evap_C3	T_SH_C3	T_SH_C2	T_SH_C1	T_Product_4.2	T_Product_4.3	T_liquid_C2	T_Product_4.1	T_Product_4.6	Power_FBRL	T_Product_4.5	Voltage_Comp1	Voltage_Comp3	Voltage_Comp2	Voltage_Fans	Current_Lights	ReactPower_Comp2	ReactPower_Comp3	T_water_out_C1	ReactPower_Comp1	T_evap_P2_C1	T_evap_P2_C2	T_evap_P2_C3	T_cond_C2	Power_Lights	T_cond_C1	Power_Comp2	Power_Comp3	Power_Comp1	T_w_cond_in	PF_Total	T_Product_1.6	Deg_Lights	T_evap_in_C1	T_evap_in_C3	T_evap_in_C2	T_air_out_mid	T_Product_1.4	Voltage_Fans_Boards_Relay_Light	T_Product_3.1	T_liquid_C1	p_evap_out_C3	p_evap_out_C2	p_evap_out_C1	T_liquid_C3	P_A	T_air_in_mid	ReactPower_Total	p_evap_in_C1	p_evap_in_C3	p_evap_in_C2	T_Product_4.4	PF_Fans	T_evap_P1_C1	T_evap_P1_C3	T_evap_P1_C2	AppPower_Lights	h_cond_in_C1	h_vap,sat_HP_C1	h_vap,sat_LP_C1	h_liq,sat_LP_C1	h_liq,sat_HP_C1	h_cond_out_C1	h_evap_out_C1	h_disch_C1	Q_desh_C1	%_desh_C1	m_dot_C1	T_w_pinch_C1	dT_pinch_C1	Q_cond_w_C1	Q_evap_C1	x_cond_out_C1	x_evap,in_C1	T_vap,sat_HP_C1	T_sat_liqline_C1	T_sat_evap_in_C1	T_sat_evap_out_C1	dT_SH_C1	dT_SC_C1	dT_cond_C1	dT_evap_C1	dT_glide_C1	h_cond_in_C2	h_vap,sat_HP_C2	h_vap,sat_LP_C2	h_liq,sat_LP_C2	h_liq,sat_HP_C2	h_cond_out_C2	h_evap_out_C2	h_disch_C2	Q_desh_C2	%_desh_C2	m_dot_C2	T_w_pinch_C2	dT_pinch_C2	Q_cond_w_C2	Q_evap_C2	x_cond_out_C2	x_evap,in_C2	T_vap,sat_HP_C2	T_sat_liqline_C2	T_sat_evap_in_C2	T_sat_evap_out_C2	dT_SH_C2	dT_SC_C2	dT_cond_C2	dT_evap_C2	dT_glide_C2	h_cond_in_C3	h_vap,sat_HP_C3	h_vap,sat_LP_C3	h_liq,sat_LP_C3	h_liq,sat_HP_C3	h_cond_out_C3	h_evap_out_C3	h_disch_C3	Q_desh_C3	%_desh_C3	m_dot_C3	T_w_pinch_C3	dT_pinch_C3	Q_cond_w_C3	Q_evap_C3	x_cond_out_C3	x_evap,in_C3	T_vap,sat_HP_C3	T_sat_liqline_C3	T_sat_evap_in_C3	T_sat_evap_out_C3	dT_SH_C3	dT_SC_C3	dT_cond_C3	dT_evap_C3	dT_glide_C3	dT_air_in/out_left	dT_air_in/out_mid	dT_air_in/out_right	T_avg_air_in	T_avg_air_out	dT_avg_in/out	Q_evap_tot	COP	Power_Comps	m_dot_w
363			35.84E+00	61.50E+00	31.78E+00	154.83E+00	266.364468	338.691141	339.923634	367.95E-03	275.159255	-25.09E+00	303.182868	10.582109	10.693173	10.631873	668.07E-03		-36.172E+00	267.335939	267.921321	268.019683	307.959217	307.998869		39.85E+00	338.772758	336.128743	333.445094	272.26606	272.3671	272.100146	231.79E+00	276.159728	281.849924	280.463356	278.407608	283.998244	266.825407		337.904067	0.9239E+00	4.7327E+00	4.7323E+00	267.176608	136.07E+00	306.233398	231.62E+00	283.574262	272.843713			0.9056E+00	3.1501E+03	4.1348E+00	-26.827E+00	85.302E+00	4.5333E+00	1.0970E+03	279.69614	956.86E+00	279.007178	279.112053	282.797644	275.206574	280.565227	275.9009	265.976621	265.39875	265.874132	274.113535	277.681571	273.741569	1.0963E+03	277.077375	2.5498E+03	0.8501E+00	0.7677E+00	0.8107E+00	274.306052	273.500857		273.644478	73.867E+00		11.143251	11.30168	11.153485	265.40838	265.288728	264.953784	282.502269	281.362129	281.386097	282.042181	277.932758	307.335379	276.627173	284.172866	77.253E+00	281.010811	231.79E+00	231.42E+00	231.66E+00	231.76E+00	302.43E-03	702.54E+00	560.23E+00	307.880563	577.68E+00	268.789866	268.764519	267.85512	306.451439	64.766E+00	306.055771	841.57E+00	775.71E+00	932.55E+00		0.8094E+00	279.468053	-22.50E+00	269.823757	269.098136	269.965267	273.95114	276.544783	231.83E+00	274.973385	307.105626	2.663506	2.70367	2.718097	307.016298		281.4173	1.8405E+03	3.381564	3.248673	3.373689	281.673881	0.4771E+00	269.426642	268.610711	269.335799	70.102E+00	663.667857773	609.848977626	571.869469513	193.263586106	292.326666932		580.119658402	672.986840553	0.55614572124		8.80843436028							307.968862784	305.995321002	270.445755369	265.268185544	8.37629245578	-1.11030499799		16.2943817891	4.55557145578	668.804221772	610.322142291	571.805021533	193.119982254	293.870132154		579.936199503	674.174070796	0.559152699951		8.75702133108							308.51393433	306.391409651	270.387873501	265.148128102	8.35272889773	-0.943969349039		16.4144392311	4.81713889773	674.773577573	609.879772839	570.768352351	190.817169829	292.426704954		581.456322097	677.180835971	0.579950800665		8.61726061487							308.004229533	306.173137476	269.458357853	264.812028035	9.49402396482	-0.843160523948		16.7505392982	4.28610796482	6.852427	7.46616	8.415007	281.562567333	273.984702667	7.57786466667				
364			35.86E+00	61.57E+00	31.74E+00	155.32E+00	266.350653	338.694318	339.900891	368.04E-03	275.137902	-25.12E+00	303.153013	10.607384	10.625751	10.629311	670.03E-03		-36.221E+00	267.32361	267.898662	267.995695	307.944961	308.02292		39.90E+00	338.796424	336.144237	333.463436	272.032453	272.346048	272.189959	231.83E+00	276.156461	281.85486	280.459423	278.409369	283.991042	266.801485		337.893743	0.9239E+00	4.7376E+00	4.7389E+00	267.157942	136.59E+00	306.224267	231.65E+00	283.385761	272.823306			0.9055E+00	3.1529E+03	4.1334E+00	-26.827E+00	85.337E+00	4.5366E+00	1.0983E+03	279.684997	956.57E+00	279.009794	279.098339	282.781915	275.220028	280.584458	275.904494	265.958156	265.397669	265.815369	274.130154	277.683031	273.747866	1.0980E+03	277.062865	2.5516E+03	0.8504E+00	0.7672E+00	0.8104E+00	274.245736	273.465959		273.62225	73.939E+00		11.135502	11.296634	11.145425	265.446576	265.272552	264.796328	282.599408	281.343407	281.325674	282.040487	277.926987	307.329122	276.619597	284.168258	77.269E+00	280.997867	231.83E+00	231.42E+00	231.71E+00	231.81E+00	302.38E-03	704.29E+00	560.41E+00	307.891328	577.83E+00	268.764616	268.745536	267.849422	306.211576	64.765E+00	306.146058	842.41E+00	775.22E+00	934.00E+00		0.8093E+00	279.459573	-22.50E+00	269.81172	269.084924	269.952137	273.926595	276.544537	231.87E+00	274.972625	307.106099	2.644738	2.701723	2.722712	307.028219		281.23952	1.8425E+03	3.381153	3.236019	3.391315	281.683921	0.4760E+00	269.414763	268.592872	269.32921	70.102E+00	663.729917784	609.82563875	571.866108402	193.256095541	292.250888896		580.063370685	672.987811047	0.557342823251		8.82399706946							307.94206919	306.085703322	270.442736416	265.306516178	8.31573382224	-1.02039567817		16.1302431556	4.50520382224	668.851753379	610.307188774	571.949132848	193.441165259	293.821142259		579.885298696	674.195366677	0.55919346201		8.75269072254							308.496653201	306.151292486	270.517318061	265.131898743	8.33406025726	-1.17782951426		16.3048605906	4.82023825726	674.846304319	609.855522104	570.661972401	190.581611032	292.347921828		581.430228558	677.15621054	0.576280168201		8.5627678052							307.976377538	306.163996576	269.363135046	264.654021001	9.59171499881	-0.864222423572		16.7827383321	4.43090299881	6.861691	7.312925	8.247859	281.436759333	273.962601	7.47415833333				
365			35.80E+00	61.50E+00	31.75E+00	155.01E+00	266.347427	338.699886	339.931728	367.88E-03	275.150139	-25.05E+00	303.174823	10.584548	10.675933	10.64605	668.78E-03		-36.124E+00	267.311624	267.900078	267.99559	307.958307	307.999975		39.89E+00	338.790762	336.141347	333.45435	272.193542	272.406987	272.116431	231.83E+00	276.159286	281.84911	280.468223	278.415759	283.993173	266.815577		337.886956	0.9240E+00	4.7365E+00	4.7320E+00	267.18049	136.23E+00	306.283899	231.64E+00	283.451584	272.836417			0.9059E+00	3.1503E+03	4.1309E+00	-26.812E+00	85.302E+00	4.5331E+00	1.0980E+03	279.538843	955.96E+00	279.014601	279.112407	282.782871	275.216705	280.579987	275.907175	265.963178	265.395283	265.851946	274.13116	277.680683	273.746702	1.0963E+03	277.07478	2.5502E+03	0.8503E+00	0.7672E+00	0.8111E+00	274.253742	273.436224		273.63282	73.965E+00		11.16445	11.316712	11.181774	265.405717	265.182634	264.905109	282.498632	281.40359	281.377103	282.040421	277.923814	307.346658	276.645419	284.178871	77.275E+00	281.003334	231.82E+00	231.42E+00	231.68E+00	231.79E+00	302.36E-03	703.12E+00	559.18E+00	307.884022	577.83E+00	268.784629	268.761523	267.834884	306.390201	64.766E+00	306.06449	841.12E+00	775.35E+00	933.69E+00		0.8095E+00	279.474042	-22.49E+00	269.831502	269.070172	269.939	273.932598	276.554883	231.87E+00	274.972077	307.098059	2.657696	2.690912	2.717776	307.026911		281.428933	1.8401E+03	3.377339	3.236314	3.382431	281.693107	0.4772E+00	269.417043	268.590743	269.327709	70.097E+00	663.622238152	609.912732224	571.834905028	193.186562565	292.533836826		580.101299579	672.889333373	0.554585972016		8.80622265894							308.042098275	306.004049059	270.414710989	265.265518093	8.36730190652	-1.09400994086		16.2076019065	4.56598390652	668.785731343	610.366643437	571.876558855	193.279385861	294.016007065		579.879221704	674.148785666	0.556119040051		8.71903985369							308.565383937	306.330107744	270.452123122	265.041665664	8.39455833568	-1.0165502558		16.4314543357	4.89733433568	674.729630881	609.964731244	570.664455504	190.587107832	292.702989503		581.39154491	677.117184473	0.577456447855		8.59918618149							308.101877534	306.223692608	269.365357383	264.763179221	9.49056277916	-0.803218392002		16.7099407792	4.30699277916	6.702426	7.496335	8.301445	281.47312	273.973051333	7.50006866667				
366			35.81E+00	61.41E+00	31.81E+00	154.45E+00	266.347159	338.719909	339.932536	367.84E-03	275.132473	-25.06E+00	303.102896	10.573873	10.642819	10.645042	666.43E-03		-36.127E+00	267.340576	267.900064	267.982856	307.95509	308.019159		39.92E+00	338.795416	336.159554	333.470089	272.080436	272.405408	272.056031	231.84E+00	276.140316	281.852181	280.453933	278.413351	283.987009	266.805327		337.912226	0.9237E+00	4.7436E+00	4.7360E+00	267.158725	135.62E+00	306.280309	231.64E+00	283.553639	272.838748			0.9059E+00	3.1545E+03	4.1380E+00	-26.852E+00	85.294E+00	4.5392E+00	1.0997E+03	279.634646	957.59E+00	279.024526	279.113562	282.776454	275.226234	280.577528	275.915249	265.96187	265.393974	265.843863	274.125533	277.688342	273.753466	1.0971E+03	277.072365	2.5526E+03	0.8498E+00	0.7669E+00	0.8110E+00	274.274852	273.452368		273.618092	73.919E+00		11.130407	11.289627	11.12994	265.421939	265.192411	264.835767	282.589085	281.409957	281.346154	282.024316	277.923328	307.341958	276.623116	284.157394	77.265E+00	280.999976	231.83E+00	231.42E+00	231.66E+00	231.76E+00	302.41E-03	704.06E+00	560.22E+00	307.892112	579.60E+00	268.75988	268.742563	267.862044	306.272394	64.763E+00	306.026318	841.45E+00	776.61E+00	934.58E+00		0.8092E+00	279.465926	-22.52E+00	269.768118	269.10019	269.919104	273.926213	276.564623	231.88E+00	274.959323	307.120287	2.649432	2.692086	2.719735	307.024902		281.665796	1.8439E+03	3.369068	3.224368	3.388648	281.656838	0.4786E+00	269.404208	268.605963	269.302942	70.109E+00	663.759416526	609.81028333	571.767157507	193.035637461	292.201049919		580.068479385	673.041269008	0.55740688812		8.8154072271							307.924445459	305.965838196	270.353872419	265.281794321	8.33629767903	-1.1544488042		16.336232679	4.48632367903	668.904758292	610.28641127	571.927359192	193.392621219	293.753095287		579.901646912	674.269317624	0.558197741532		8.72416983429							308.472647582	306.212174843	270.497756759	265.051473986	8.40089401398	-1.12978315707		16.566553014	4.86763001398	674.888814777	609.808875478	570.563784125	190.364313562	292.196481174		581.460395899	677.26647143	0.578601086548		8.57725625088							307.922829823	306.220099573	269.275271059	264.693597012	9.58125498841	-0.804802426701		16.9244299884	4.40659298841	6.795898	7.739583	8.421166	281.618027	273.965811333	7.65221566667				
367			35.70E+00	61.39E+00	31.74E+00	154.07E+00	266.340711	338.719594	339.927587	367.78E-03	275.115334	-25.03E+00	303.236684	10.618217	10.664928	10.631907	665.03E-03		-36.073E+00	267.329271	267.895799	268.008289	307.95253	308.019511		39.90E+00	338.78038	336.171328	333.464016	272.15042	272.359792	272.225472	231.77E+00	276.14813	281.845671	280.461956	278.412773	283.987662	266.785209		337.925484	0.9239E+00	4.7397E+00	4.7268E+00	267.15862	135.27E+00	306.233521	231.55E+00	283.520537	272.82103			0.9061E+00	3.1479E+03	4.1280E+00	-26.817E+00	85.255E+00	4.5315E+00	1.0985E+03	279.61982	954.83E+00	279.018086	279.107075	282.777581	275.22767	280.573484	275.913563	265.933932	265.386812	265.803707	274.135164	277.685659	273.74473	1.0946E+03	277.072982	2.5494E+03	0.8505E+00	0.7672E+00	0.8121E+00	274.245876	273.472051		273.627129	73.769E+00		11.152767	11.320597	11.153121	265.310752	265.118584	264.907162	282.488714	281.503467	281.466378	282.042664	277.922256	307.350656	276.626848	284.160874	77.248E+00	281.003956	231.77E+00	231.31E+00	231.57E+00	231.68E+00	302.44E-03	702.14E+00	557.21E+00	307.906527	577.86E+00	268.775993	268.750206	267.839833	306.351076	64.764E+00	306.184711	839.72E+00	775.38E+00	934.26E+00		0.8098E+00	279.470349	-22.49E+00	269.796631	269.079239	269.932068	273.917946	276.544727	231.81E+00	274.962332	307.10924	2.657941	2.683226	2.706322	307.023728		281.646062	1.8372E+03	3.378923	3.240878	3.376577	281.667399	0.4788E+00	269.411084	268.592042	269.303055	70.096E+00	663.678248662	609.877613343	571.847866995	193.215445267	292.419687978		580.138313452	673.003919484	0.553756912642		8.7722052262							308.001748974	306.124397515	270.426352506	265.170223702	8.45690529812	-0.98484248493		16.4252492981	4.62640729812	668.836963247	610.378133682	571.828668103	193.172665793	294.05369227		579.970884237	674.178830932	0.5546774933		8.69390958418							308.578673537	306.290941528	270.409109589	264.977393921	8.49465707915	-1.05971447245		16.6180790792	4.95467407915	674.790567304	609.878678072	570.702853237	190.672117775	292.42314763		581.377300173	677.19014225	0.579041152639		8.60241505234							308.002971992	306.173258774	269.399724784	264.765240291	9.48063570862	-0.850469226068		16.8302327086	4.31399870862	6.79879	7.728116	8.405203	281.595473	273.951436667	7.64403633333				
368			35.80E+00	61.42E+00	31.75E+00	154.37E+00	266.333207	338.706695	339.93494	367.66E-03	275.106257	-24.99E+00	303.193732	10.591211	10.686928	10.613276	666.03E-03		-36.012E+00	267.30571	267.880437	267.995862	307.959677	307.990592		39.92E+00	338.792268	336.155187	333.47508	272.24267	272.289467	272.144028	231.83E+00	276.168815	281.848288	280.47139	278.409252	283.997023	266.780785		337.928495	0.9240E+00	4.7387E+00	4.7340E+00	267.162737	135.56E+00	306.167081	231.62E+00	283.736437	272.823327			0.9064E+00	3.1510E+03	4.1307E+00	-26.814E+00	85.246E+00	4.5345E+00	1.0985E+03	279.389917	955.82E+00	279.018557	279.105577	282.78744	275.215166	280.558517	275.908279	265.956858	265.37178	265.805719	274.121184	277.668046	273.751075	1.0967E+03	277.077588	2.5505E+03	0.8504E+00	0.7670E+00	0.8110E+00	274.261895	273.498893		273.619857	73.840E+00		11.143517	11.300391	11.155107	265.326081	265.027045	264.791492	282.620403	281.621848	281.443776	282.037705	277.923224	307.336594	276.632178	284.165519	77.266E+00	281.004125	231.81E+00	231.39E+00	231.67E+00	231.77E+00	302.39E-03	703.72E+00	559.16E+00	307.866451	577.97E+00	268.774326	268.741425	267.825359	306.429264	64.771E+00	306.088302	841.18E+00	775.19E+00	934.14E+00		0.8094E+00	279.467313	-22.49E+00	269.796365	269.070864	269.925969	273.927647	276.545441	231.87E+00	274.975811	307.094273	2.644163	2.672262	2.708169	307.027614		281.755804	1.8408E+03	3.382673	3.226937	3.395088	281.661061	0.4783E+00	269.410875	268.582931	269.297193	70.102E+00	663.729705684	609.849778454	571.878537441	193.283795576	292.32926769		580.118535637	673.037135082	0.554712134682		8.77884697648							307.969782305	306.027886003	270.453900343	265.185605267	8.43425173255	-1.06638699664		16.4417807325	4.61075973255	668.863479684	610.318323144	571.979916623	193.509807421	293.857618746		580.060700981	674.210411515	0.553366025352		8.66094753615							308.509520362	306.369211366	270.544976199	264.885535776	8.61335722442	-0.967382634046		16.7418502244	5.04043322442	674.809703202	609.884650676	570.58545412	190.412260679	292.44255583		581.459768642	677.199870361	0.576198905566		8.55971217594							308.009832851	306.106752129	269.294660334	264.649170425	9.61272457496	-0.920861870923		16.978215575	4.42169357496	6.56659	7.828157	8.63018	281.627386	273.952410333	7.67497566667				
369			35.77E+00	61.45E+00	31.77E+00	154.60E+00	266.37573	338.764396	339.953122	367.82E-03	275.105543	-25.09E+00	303.254202	10.615528	10.657891	10.657748	667.06E-03		-36.166E+00	267.330622	267.879537	268.016966	307.938343	308.016527		39.95E+00	338.794458	336.146345	333.45724	272.137347	272.46355	272.228065	231.86E+00	276.138381	281.833534	280.451161	278.39496	283.977423	266.775496		337.928714	0.9240E+00	4.7449E+00	4.7345E+00	267.196782	135.80E+00	306.325537	231.63E+00	283.589494	272.83278			0.9057E+00	3.1529E+03	4.1316E+00	-26.810E+00	85.296E+00	4.5370E+00	1.1001E+03	279.495159	955.98E+00	279.025589	279.092673	282.781022	275.222018	280.569087	275.91008	265.98903	265.409205	265.819471	274.121788	277.683673	273.752131	1.0968E+03	277.064929	2.5518E+03	0.8502E+00	0.7666E+00	0.8114E+00	274.269388	273.509342		273.632472	73.898E+00		11.161942	11.332222	11.155348	265.481956	265.178408	264.901622	282.517767	281.480934	281.300517	282.03148	277.914791	307.338698	276.618308	284.152995	77.250E+00	280.996258	231.86E+00	231.38E+00	231.66E+00	231.76E+00	302.33E-03	704.30E+00	558.81E+00	307.879514	579.17E+00	268.786544	268.726438	267.843145	306.326044	64.767E+00	306.175116	840.80E+00	775.65E+00	935.34E+00		0.8093E+00	279.454245	-22.49E+00	269.824927	269.084971	269.904947	273.931511	276.546042	231.89E+00	274.942071	307.097052	2.65728	2.690405	2.72699	307.011987		281.658211	1.8423E+03	3.38262	3.245268	3.386382	281.660613	0.4780E+00	269.42211	268.589032	269.289743	70.096E+00	663.635967687	609.905196733	571.878104122	193.282829826	292.509337507		580.063193133	672.983962889	0.557282144101		8.83470267522							308.033438848	306.114795193	270.453511123	265.342015843	8.29045615664	-0.98225680678		16.2389388233	4.48291115664	668.749855285	610.412488697	571.908850414	193.351360877	294.166417763		580.004509586	674.239041117	0.55616412162		8.71367950388							308.618421386	306.265883019	270.481129621	265.037429146	8.47191285398	-1.07281498052		16.5435255206	4.86751785398	674.813588526	609.885375366	570.739753772	190.753829971	292.444910884		581.419591276	677.23722289	0.579186202368		8.59941076087							308.010665357	306.265373687	269.432755779	264.759679369	9.50970863118	-0.746613313362		16.8212752979	4.32529163118	6.662379	7.7267	8.483951	281.580954667	273.956611333	7.62434333333				
370			35.72E+00	61.24E+00	31.82E+00	153.12E+00	266.366063	338.758451	340.042609	367.84E-03	275.132175	-25.01E+00	303.235888	10.585802	10.639347	10.644506	661.00E-03		-36.048E+00	267.323651	267.887136	267.989461	307.954453	308.001049		39.88E+00	338.786418	336.161795	333.475752	272.063949	272.413516	272.104884	231.76E+00	276.15192	281.845418	280.464364	278.419884	283.999715	266.792373		337.946849	0.9240E+00	4.7417E+00	4.7275E+00	267.16607	134.22E+00	306.278401	231.54E+00	283.806667	272.831533			0.9062E+00	3.1508E+03	4.1383E+00	-26.797E+00	85.263E+00	4.5358E+00	1.0989E+03	279.82232	957.31E+00	279.015176	279.110442	282.776668	275.227138	280.56631	275.908474	265.975336	265.415277	265.846913	274.129572	277.678871	273.74608	1.0946E+03	277.071498	2.5509E+03	0.8497E+00	0.7674E+00	0.8119E+00	274.307163	273.52825		273.616127	73.676E+00		11.167612	11.336765	11.192445	265.463391	265.109134	264.931073	282.52609	281.569116	281.302736	282.036967	277.915551	307.34608	276.630634	284.164912	77.268E+00	281.005174	231.75E+00	231.33E+00	231.53E+00	231.64E+00	302.45E-03	701.79E+00	558.91E+00	307.875491	579.41E+00	268.761536	268.744957	267.85162	306.260029	64.771E+00	306.068972	839.99E+00	777.22E+00	933.72E+00		0.8096E+00	279.470064	-22.48E+00	269.803321	269.065024	269.951074	273.93435	276.555221	231.80E+00	274.966163	307.114087	2.660794	2.682093	2.724745	307.014885		281.882466	1.8401E+03	3.396024	3.236579	3.380316	281.70194	0.4812E+00	269.402465	268.583162	269.309702	70.095E+00	663.657287208	609.922229978	571.987549902	193.526830082	292.56472074		580.044760331	673.005379256	0.556895642946		8.82796197277							308.053013917	306.008536023	270.551834833	265.323390232	8.29273676775	-1.10555097686		16.5137607678	4.47993076775	668.768665566	610.425903501	571.859262673	193.240839607	294.210454482		580.070186717	674.213389675	0.554134132704		8.68719189203							308.633947215	306.199795358	270.436587672	264.967911021	8.56033897905	-1.14628464236		16.8692399791	4.98316297905	674.689739836	609.996715419	570.666685962	190.592045421	292.807115634		581.469115174	677.318873081	0.57937114784		8.60595037294							308.138668552	306.218188899	269.36735362	264.78923359	9.51792941045	-0.796696101464		17.0479174104	4.27579041045	6.990787	7.948116	8.674492	281.837151	273.966019333	7.87113166667				
371			35.76E+00	61.44E+00	31.81E+00	154.69E+00	266.350459	338.741713	340.00611	367.79E-03	275.118626	-25.00E+00	303.139272	10.562582	10.655403	10.635335	667.63E-03		-36.038E+00	267.326338	267.895001	268.014276	307.951996	308.03085		39.84E+00	338.802963	336.175733	333.482512	272.128428	272.378744	272.028255	231.79E+00	276.157238	281.849912	280.455411	278.409188	283.993425	266.791478		337.916116	0.9240E+00	4.7408E+00	4.7327E+00	267.180449	135.87E+00	306.245734	231.59E+00	283.577561	272.82281			0.9063E+00	3.1534E+03	4.1423E+00	-26.806E+00	85.265E+00	4.5386E+00	1.0988E+03	280.000377	958.49E+00	279.022543	279.102416	282.782886	275.217504	280.564864	275.909652	265.977297	265.420633	265.813465	274.130997	277.676571	273.753165	1.0961E+03	277.069625	2.5533E+03	0.8498E+00	0.7679E+00	0.8115E+00	274.283058	273.497376		273.647082	73.960E+00		11.13233	11.294004	11.152722	265.462	265.094512	264.829647	282.603411	281.552864	281.335082	282.027729	277.914589	307.338763	276.617498	284.161687	77.274E+00	281.004299	231.78E+00	231.39E+00	231.59E+00	231.70E+00	302.41E-03	702.14E+00	560.15E+00	307.898558	579.11E+00	268.787513	268.748438	267.844788	306.317191	64.767E+00	305.985919	841.66E+00	777.78E+00	933.82E+00		0.8097E+00	279.453678	-22.48E+00	269.825156	269.062819	269.919634	273.917149	276.552804	231.83E+00	274.963031	307.107664	2.648703	2.680341	2.724577	307.01699		281.663048	1.8414E+03	3.380168	3.222521	3.378778	281.682556	0.4781E+00	269.423806	268.582898	269.304928	70.096E+00	663.779485605	609.816079842	571.858052081	193.238141824	292.219861949		580.097670522	673.04380577	0.558242074047		8.82907088392							307.931097801	305.925394261	270.435500348	265.321996083	8.32508591749	-1.18226973897		16.4249992508	4.50315991749	668.925591802	610.299391897	571.846680619	193.212801617	293.795604089		580.025291832	674.302325561	0.555944797878		8.68623930268							308.487644132	306.257020687	270.425286968	264.95324293	8.54413306992	-1.08174231278		16.7937524033	4.96639106992	674.838946074	609.877477993	570.548197379	190.329829793	292.419248188		581.477158105	677.355551894	0.578489328435		8.57299704914							308.001593503	306.185487121	269.26132554	264.687453191	9.59560480851	-0.831502879056		17.0595421418	4.37536580851	7.177567	7.745899	8.458935	281.746995333	273.952861667	7.79413366667				
372			35.65E+00	61.47E+00	31.82E+00	154.59E+00	266.355397	338.748336	339.992286	368.06E-03	275.139022	-25.04E+00	303.21897	10.60649	10.671384	10.640434	667.69E-03		-36.100E+00	267.322501	267.878878	267.983497	307.937981	307.988164		39.88E+00	338.822645	336.175812	333.490691	272.171757	272.384959	272.169885	231.69E+00	276.140045	281.846513	280.457638	278.409024	283.987856	266.782879		337.930883	0.9241E+00	4.7415E+00	4.7203E+00	267.16034	135.82E+00	306.2639	231.45E+00	283.715752	272.822706			0.9060E+00	3.1470E+03	4.1345E+00	-26.795E+00	85.290E+00	4.5321E+00	1.0986E+03	280.472349	956.05E+00	279.035358	279.097739	282.779666	275.23884	280.579298	275.917038	265.972767	265.397307	265.843562	274.144435	277.692644	273.747195	1.0924E+03	277.073291	2.5486E+03	0.8497E+00	0.7674E+00	0.8126E+00	274.305835	273.522527		273.627477	73.847E+00		11.16449	11.331046	11.165832	265.416345	265.122644	264.850359	282.605476	281.549883	281.361132	282.035931	277.923822	307.352276	276.628116	284.158947	77.273E+00	280.995372	231.69E+00	231.24E+00	231.43E+00	231.53E+00	302.55E-03	700.49E+00	557.18E+00	307.886742	579.26E+00	268.75333	268.726751	267.852224	306.374033	64.774E+00	306.142864	838.28E+00	776.90E+00	933.43E+00		0.8098E+00	279.461848	-22.47E+00	269.797374	269.091119	269.915686	273.925307	276.567607	231.73E+00	274.968478	307.122979	2.65117	2.683713	2.719059	307.028941		281.607568	1.8369E+03	3.381611	3.225152	3.388288	281.670312	0.4777E+00	269.396936	268.587167	269.286415	70.098E+00	663.698086196	609.912852392	571.869853857	193.264442662	292.534227542		580.0870634	672.981079628	0.55565302322		8.8103478974							308.042236373	306.082508878	270.446100589	265.276178548	8.35129845233	-1.04047012223		16.655711119	4.52119545233	668.81514427	610.409015138	571.924419245	193.386067111	294.155016971		580.05395483	674.208775142	0.554598602508		8.69280076406							308.614401691	306.313921374	270.495115631	264.981469302	8.54105769799	-1.03835462642		16.9504203647	4.93421669799	674.842316198	609.916883737	570.570398505	190.37894796	292.547335655		581.505614496	677.289320833	0.577969014344		8.57871615234							308.046869377	306.203671369	269.281189159	264.708240687	9.59759431329	-0.825269631217		17.22364898	4.38287831329	7.649643	7.682261	8.57673	281.931889667	273.962345	7.96954466667				
